date,lat,lon,tree_id,species,diam_app (cm),height_url,diam_url,notes,row,tree_idx,biomass_kg,biomass_tonnes,biomass_TCO2e,
10/19/22 17:41,37.20041136,-80.57656087,2A1301ED-DE97-46FD-AEF7-F12180C05492,Honey Locust,17.76010394,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F22CC1E16-2544-4513-8991-0998EB579BFD.png?alt=media&token=13eca880-5f4d-4d7a-9edc-8c4d8a4c8ca9,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F69186335-6F57-444E-BA86-5D1E9CA2E056.png?alt=media&token=92bd6439-265d-48a1-b7f2-a9febe0f6586,R12P4,12,4,141.4924211,0.141492421,0.233462495,
10/19/22 17:42,37.20031147,-80.57664071,5A514E6E-8A80-4D19-A73D-CB8039DCB481,Honey Locust,24.80841279,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7BCB8378-A4C6-4020-A78F-FE9763B606FD.png?alt=media&token=db3a64ca-8aaa-4dad-9cf1-c045e413afba,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF4235A20-1B35-4C1B-9B85-A74AF53938C9.png?alt=media&token=138d6455-eeb8-48e5-8ff2-7fc39df960b2,R12P3,12,3,319.9284145,0.319928415,0.527881884,
10/19/22 17:44,37.2001975,-80.57678742,7F7F953E-58B4-4713-8B9C-EAA1806C9F10,Honey Locust,23.54534864,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD92973FF-5823-4A46-BD47-8FA5FDE1BDE1.png?alt=media&token=b89e0f57-2eb1-45db-9f1e-4b60b23e582f,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8E6B9A70-0D55-455E-B94B-F606F8013561.png?alt=media&token=9363695a-0dfe-40d8-b77c-301fed0426cc,R12P2,12,2,281.6158642,0.281615864,0.464666176,
10/19/22 17:45,37.20018991,-80.57690084,83D5F59A-46E5-4805-B50B-8782EAC401A2,Honey Locust,17.80588031,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F62EB65D5-9F99-49A6-97FC-73B9238627C2.png?alt=media&token=0c93fb4a-6797-4950-8491-8aafd2bc30f3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F55F6DBB3-E824-4F49-9149-9D376EEEE828.png?alt=media&token=c943b15d-e139-435a-85f4-26707c6fbf0b,R12P1,12,1,142.3842937,0.142384294,0.234934085,
10/19/22 17:47,37.20015245,-80.57693252,642B2C86-C7D6-4BEA-ABE9-C0168962F109,Honey Locust,26.34866834,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1FA34117-5BB4-4FFD-947F-658474F07F17.png?alt=media&token=a41cd666-a624-42a4-b1fc-fbf8d654e7a2,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1C2CDCE7-1D12-4BD1-90B8-EFDCF90AAB1A.png?alt=media&token=2cf55834-938e-4a14-a9d8-ed53b8e84ac6,R13P1,13,1,370.6027351,0.370602735,0.611494513,
10/19/22 17:48,37.20027969,-80.57694384,AE17F8CE-A675-419B-B7F9-94ED9CB0E9EC,Honey Locust,20.67938596,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE223EBE1-D257-4231-9C0F-B07BAF6893EA.png?alt=media&token=dafd568d-ebca-46bf-9d76-51339401d3ea,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F26877A9D-B0A9-448E-B07A-F9256AC6606F.png?alt=media&token=790eefdd-73e6-4408-9b02-6fd6f4e15af7,R13P2,13,2,205.1464856,0.205146486,0.338491701,
10/19/22 17:49,37.20039854,-80.57682582,965392A6-01AD-4D9A-AF21-80B32E15AD28,Honey Locust,19.80221868,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAC20F3E6-3555-48AC-A2AE-23C72ACCDF20.png?alt=media&token=6cedc6a7-c804-41e7-b1e7-77511580ee98,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD269823D-08C8-4FEA-9768-82C98E433372.png?alt=media&token=232f51b8-a5f3-4d16-b057-c62e3c2ae92c,R13P3,13,3,184.5504964,0.184550496,0.304508319,
10/19/22 17:51,37.20047259,-80.57682068,97814130-BEFB-4AB2-8535-B8AD835BCD1D,Honey Locust,30.03979623,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F90339A27-1600-45E8-B022-F245AD4D6AD0.png?alt=media&token=723f1575-72cb-4491-9fdd-8fd958113672,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBE3EE4EA-83A4-4298-B9FD-B87570C71FA1.png?alt=media&token=731560d9-ff14-470e-af53-f255d3eff503,R13P4,13,4,510.3816349,0.510381635,0.842129698,
10/19/22 17:57,37.20056031,-80.57665693,6EDB61F5-46CA-4521-9326-71FE491B5C91,Honey Locust,24.00065362,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2D62E170-95B5-48B9-9EB5-3DDFB53DA211.png?alt=media&token=cd939289-b4eb-4060-9cea-035a2727e3b0,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7D3CBD03-49DC-4512-9D3F-E79055D46317.png?alt=media&token=f01ae97a-e1c1-4556-8784-17ccddab39e3,R13P5,13,5,295.0945691,0.295094569,0.486906039,
10/19/22 17:58,37.2005632,-80.57670454,E1311398-77C3-43C8-BCD2-BDACBCFE1E5D,Honey Locust,20.97620964,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBD39A081-93DB-476D-9A4A-743E29BF1B09.png?alt=media&token=8f03744e-675a-40b6-bedf-9b8f81882d21,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F918AFEE2-0C1F-4779-AA4B-37165064EA5B.png?alt=media&token=7929b32f-7801-4729-b13f-0031ce8de56b,R13P6,13,6,212.4087229,0.212408723,0.350474393,
10/19/22 17:59,37.20065444,-80.57664779,E9C2A35F-E65A-46DB-8B51-DC876F9749B7,Honey Locust,27.56099403,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F05BA570E-6CA0-450C-9DF7-AFE9175E7C4F.png?alt=media&token=e1ab35da-7f0f-4ee3-b17f-c5579f6e3c1e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC226D3B4-35CB-4B9A-8442-05E35B9ABCFE.png?alt=media&token=c434052d-a104-4e46-8587-068426ef463f,R14P5,14,5,413.6152087,0.413615209,0.682465094,
10/19/22 18:01,37.20122842,-80.57551919,7046502D-248F-42E6-9FE8-EC2E8091A302,Honey Locust,15.53387046,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F4244DD70-868F-4743-B044-690B86A65D1C.png?alt=media&token=4860788e-e818-4981-8c59-c5b69fb79436,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F35517DE0-BC09-4B84-8142-DAC7E8EE79B0.png?alt=media&token=4600d1e5-7dd8-4713-ab9d-16e576a8f8e1,R14P4,14,4,102.0352896,0.10203529,0.168358228,
10/19/22 18:02,37.20059904,-80.57677155,BEEB8531-2D9B-4EF7-B62D-4D50DB467118,Honey Locust,14.3597737,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7C8AA50B-9E41-47A9-A0FE-072F23E937E5.png?alt=media&token=ddabf12b-da41-43e4-a8b4-75af71e78c3c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F87212F4D-65A9-4592-8D2F-06225BF014B7.png?alt=media&token=69266a0d-86bb-4e82-b069-037d9e83d7ad,R14P3,14,3,84.22363587,0.084223636,0.138968999,
10/19/22 18:04,37.20051488,-80.57678316,5A2E724C-D118-42AA-A79E-C1F303BFFDFA,Honey Locust,18.5875833,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F127539EF-FAF3-49E6-91CD-35519E494970.png?alt=media&token=f338a443-626a-4a45-bfa6-e10ed7596a3e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5DCC7B8D-12DC-4EEF-B8FA-6D72032DA400.png?alt=media&token=0d71db7b-6124-4a9b-8a47-2b004c82ca28,R14P2,14,2,158.1283982,0.158128398,0.260911857,
10/19/22 18:08,37.20042549,-80.57689472,3D50BCCF-F20D-4FE9-890C-14D7A8A131B2,Honey Locust,17.46525466,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAD33282B-4D6C-43BB-8E1C-F5EA58F68C50.png?alt=media&token=a8f3a978-7d80-4f65-9290-7ab4ac92ed40,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF70401A1-B625-4F8F-83A6-8D8775D3F196.png?alt=media&token=3dba4814-1698-4fdd-8db2-0c766fedc9ec,R14P1,14,1,135.8268693,0.135826869,0.224114334,
10/21/22 17:33,37.20047791,-80.57653338,13910876-92C9-4276-B760-4F5BB0D951E4,Honey Locust,22.80684114,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F116B0495-09F9-4275-83EC-68AF56E817F8.png?alt=media&token=7794ce1d-cf15-4302-99b8-220d38c986ce,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F49A2A977-A31F-49E8-A5D9-4ADB816013DE.png?alt=media&token=d3a80c60-6826-4d38-9268-eae4bf458c95,R12;p5,12,5,260.5395778,0.260539578,0.429890303
